id,X,Y,M,V
2158,-200.0,200.0,175.0,0.4
2159,-100.0,100.0,150.0,1.0
2160,100.0,100.0,100.0,1.0
2161,300.0,400.0,75.0,0.6
2162,300.0,400.0,50.0,0.4
2163,300.0,-100.0,125.0,0.4
2164,-400.0,-100.0,25.0,1.0
2165,-400.0,-200.0,150.0,1.0
2166,200.0,200.0,175.0,0.6
2167,0.0,-100.0,75.0,0.8
2168,-300.0,400.0,100.0,0.6
2169,-200.0,100.0,25.0,0.6
2170,400.0,400.0,150.0,0.8
2171,100.0,-100.0,100.0,0.6
2172,-300.0,-100.0,150.0,0.2
2173,0.0,-100.0,100.0,0.2
2174,-200.0,-400.0,100.0,0.2
2175,400.0,-300.0,150.0,0.6
2176,400.0,200.0,175.0,0.6
2177,0.0,-300.0,125.0,1.0
2178,400.0,300.0,75.0,1.0
2179,-400.0,300.0,125.0,0.8
2180,200.0,-300.0,150.0,0.8
2181,300.0,300.0,150.0,0.6
2182,0.0,200.0,150.0,0.8
2183,-300.0,200.0,150.0,0.6
2184,-100.0,-400.0,125.0,1.0
2185,400.0,200.0,125.0,0.6
2186,-400.0,-400.0,125.0,0.6
2187,0.0,0.0,150.0,0.2
2188,400.0,400.0,50.0,0.4
2189,-200.0,0.0,125.0,0.2
2190,200.0,-100.0,100.0,1.0
2191,-300.0,-400.0,75.0,0.2
2192,-200.0,300.0,25.0,0.4
2193,-400.0,-100.0,125.0,0.8
2194,-100.0,-300.0,75.0,0.2
2195,0.0,300.0,125.0,0.4
2196,300.0,400.0,125.0,0.2
2197,-100.0,-100.0,50.0,1.0
2198,-200.0,100.0,150.0,1.0
2199,-300.0,100.0,75.0,0.8
2200,400.0,-200.0,100.0,1.0
2201,300.0,400.0,50.0,1.0
2202,-200.0,300.0,50.0,0.4
2203,400.0,200.0,75.0,0.4
2204,0.0,200.0,50.0,0.8
2205,-300.0,400.0,75.0,1.0
2206,-100.0,-200.0,125.0,0.2
2207,-300.0,-300.0,50.0,0.8
2208,0.0,0.0,25.0,1.0
2209,0.0,0.0,150.0,1.0
2210,-100.0,-400.0,175.0,0.2
2211,400.0,-300.0,175.0,1.0
2212,300.0,-300.0,175.0,1.0
2213,-100.0,400.0,125.0,0.8
2214,0.0,100.0,125.0,0.8
2215,-200.0,-100.0,125.0,0.4
2216,-400.0,-300.0,175.0,1.0
2217,0.0,-200.0,75.0,1.0
2218,200.0,100.0,100.0,1.0
2219,-100.0,-400.0,175.0,0.8
2220,100.0,0.0,50.0,0.8
2221,100.0,200.0,175.0,0.2
2222,100.0,400.0,125.0,1.0
2223,-100.0,-400.0,25.0,0.2
2224,-300.0,-100.0,125.0,1.0
2225,400.0,-200.0,150.0,0.8
2226,-200.0,-300.0,25.0,0.4
2227,400.0,300.0,175.0,0.4
2228,100.0,0.0,25.0,0.6
2229,400.0,200.0,150.0,0.6
2230,-200.0,-100.0,50.0,1.0
2231,100.0,100.0,150.0,0.8
2232,100.0,100.0,50.0,1.0
2233,-200.0,400.0,100.0,0.4
2234,-200.0,0.0,125.0,1.0
2235,-400.0,400.0,50.0,0.2
2236,200.0,200.0,150.0,0.6
2237,100.0,100.0,125.0,0.2
2238,200.0,400.0,150.0,0.2
2239,300.0,0.0,175.0,1.0
2240,400.0,300.0,50.0,0.4
2241,-300.0,400.0,75.0,0.2
2242,300.0,200.0,100.0,0.8
2243,200.0,300.0,75.0,0.2
2244,400.0,0.0,75.0,0.2
2245,-400.0,-300.0,75.0,0.4
2246,200.0,-400.0,75.0,0.4
2247,-100.0,0.0,25.0,0.8
2248,-100.0,100.0,125.0,0.6
2249,-100.0,400.0,50.0,0.8
2250,0.0,100.0,50.0,0.2
2251,200.0,-100.0,150.0,0.2
2252,400.0,-100.0,75.0,0.6
2253,0.0,300.0,175.0,0.4
2254,100.0,400.0,100.0,0.2
2255,100.0,-200.0,75.0,0.2
2256,-100.0,0.0,175.0,0.4
2257,-300.0,0.0,100.0,1.0
2258,300.0,200.0,75.0,0.4
2259,-200.0,100.0,125.0,0.6
2260,-400.0,300.0,150.0,0.8
2261,100.0,-200.0,150.0,0.6
2262,-200.0,100.0,75.0,0.2
2263,-400.0,300.0,25.0,0.8
2264,300.0,300.0,175.0,1.0
2265,0.0,-400.0,175.0,0.8
2266,400.0,-400.0,75.0,0.2
2267,-100.0,300.0,100.0,0.4
2268,-200.0,-400.0,75.0,1.0
2269,200.0,0.0,150.0,0.8
2270,100.0,-100.0,75.0,0.2
2271,-300.0,0.0,50.0,0.8
2272,0.0,0.0,175.0,1.0
2273,300.0,-300.0,125.0,1.0
2274,-200.0,-400.0,150.0,0.4
2275,0.0,-200.0,75.0,0.4
2276,-200.0,200.0,175.0,0.8
2277,-100.0,-400.0,50.0,0.6
2278,-100.0,-300.0,150.0,0.6
2279,300.0,-400.0,150.0,1.0
2280,200.0,-300.0,100.0,0.8
2281,400.0,0.0,125.0,0.4
2282,-100.0,100.0,175.0,0.6
2283,200.0,-100.0,25.0,1.0
2284,100.0,-200.0,125.0,0.8
2285,200.0,-200.0,175.0,1.0
2286,-100.0,0.0,100.0,1.0
2287,100.0,0.0,100.0,1.0
2288,0.0,100.0,125.0,1.0
2289,-200.0,400.0,50.0,0.2
2290,-200.0,-100.0,175.0,1.0
2291,200.0,0.0,175.0,1.0
2292,-200.0,300.0,175.0,0.6
2293,300.0,0.0,150.0,0.2
2294,200.0,-400.0,150.0,0.4
2295,-100.0,0.0,125.0,0.6
2296,-100.0,200.0,175.0,0.6
2297,0.0,-400.0,100.0,0.8
2298,-400.0,200.0,25.0,0.2
2299,-400.0,-100.0,75.0,0.8
2300,-200.0,100.0,75.0,0.4
2301,-300.0,-200.0,125.0,0.2
2302,400.0,300.0,50.0,1.0
2303,100.0,-100.0,75.0,0.4
2304,100.0,-100.0,75.0,0.8
2305,100.0,-400.0,50.0,0.4
2306,-400.0,400.0,175.0,0.2
2307,-400.0,-400.0,25.0,0.8
2308,400.0,300.0,25.0,0.2
2309,-100.0,300.0,25.0,0.8
2310,400.0,100.0,125.0,0.6
2311,-400.0,-300.0,50.0,0.6
2312,200.0,200.0,150.0,0.4
2313,400.0,-100.0,50.0,0.8
2314,-300.0,-400.0,150.0,0.2
2315,400.0,-200.0,25.0,0.2
2316,-100.0,-300.0,150.0,0.8
2317,-400.0,-100.0,150.0,0.4
2318,400.0,-400.0,100.0,0.4
2319,200.0,-400.0,175.0,0.2
2320,100.0,0.0,75.0,0.4
2321,300.0,-100.0,25.0,0.8
2322,-400.0,200.0,75.0,0.4
2323,-300.0,200.0,100.0,1.0
2324,100.0,100.0,75.0,0.4
2325,-100.0,400.0,75.0,0.6
2326,200.0,300.0,25.0,0.4
2327,-200.0,-200.0,25.0,0.4
2328,-100.0,-400.0,75.0,0.6
2329,200.0,100.0,50.0,0.6
2330,300.0,-100.0,100.0,0.2
2331,100.0,-100.0,50.0,0.2
2332,200.0,200.0,100.0,0.8
2333,0.0,300.0,175.0,0.2
2334,200.0,-100.0,75.0,0.6
2335,-200.0,400.0,150.0,1.0
2336,-300.0,-100.0,50.0,0.8
2337,0.0,-300.0,25.0,1.0
2338,300.0,200.0,50.0,1.0
2339,-100.0,-200.0,50.0,0.6
2340,-400.0,400.0,125.0,0.2
2341,400.0,-100.0,125.0,0.8
2342,400.0,-200.0,125.0,1.0
2343,-300.0,400.0,150.0,0.4
2344,300.0,100.0,100.0,0.8
2345,400.0,-400.0,50.0,1.0
2346,200.0,300.0,175.0,0.2
2347,300.0,300.0,125.0,0.2
2348,-100.0,300.0,50.0,0.4
2349,400.0,-400.0,25.0,0.6
2350,-400.0,300.0,175.0,0.2
2351,100.0,-100.0,150.0,0.6
2352,-300.0,-100.0,125.0,0.8
2353,-400.0,-400.0,100.0,0.6
2354,300.0,100.0,50.0,0.6
2355,200.0,400.0,175.0,0.2
2356,-100.0,0.0,125.0,0.2
2357,0.0,-200.0,25.0,0.8
2358,0.0,-200.0,125.0,0.8
2359,0.0,-400.0,50.0,0.8
2360,-100.0,-200.0,100.0,1.0
2361,400.0,100.0,100.0,0.6
2362,300.0,-200.0,175.0,0.8
2363,-300.0,100.0,25.0,0.6
2364,200.0,100.0,150.0,0.6
2365,200.0,100.0,150.0,0.4
2366,0.0,-200.0,50.0,0.2
2367,200.0,0.0,75.0,1.0
2368,200.0,300.0,75.0,1.0
2369,100.0,100.0,175.0,0.8
2370,100.0,-400.0,175.0,0.6
2371,300.0,-400.0,75.0,1.0
2372,-200.0,400.0,150.0,0.6
2373,200.0,0.0,100.0,0.8
2374,-200.0,-400.0,125.0,1.0
2375,-200.0,400.0,25.0,1.0
2376,300.0,-200.0,75.0,0.8
2377,0.0,200.0,150.0,0.4
2378,100.0,-100.0,125.0,0.8
2379,200.0,-100.0,25.0,0.6
2380,-300.0,100.0,125.0,0.2
2381,-200.0,-400.0,125.0,0.8
2382,400.0,100.0,100.0,0.8
2383,-300.0,300.0,125.0,1.0
2384,400.0,-100.0,100.0,0.4
2385,-300.0,200.0,125.0,0.8
2386,400.0,400.0,100.0,0.6
2387,100.0,-300.0,25.0,0.2
2388,200.0,100.0,125.0,0.4
2389,400.0,-100.0,75.0,0.4
2390,-300.0,100.0,25.0,0.4
2391,100.0,400.0,50.0,1.0
2392,200.0,400.0,175.0,0.8
2393,-100.0,-400.0,125.0,0.8
2394,400.0,-200.0,50.0,0.8
2395,400.0,-100.0,150.0,0.8
2396,400.0,-400.0,25.0,0.8
2397,-300.0,0.0,175.0,0.4
2398,100.0,200.0,175.0,0.4
2399,300.0,300.0,150.0,0.2
2400,300.0,200.0,175.0,0.6
2401,-400.0,-400.0,175.0,0.8
2402,-300.0,300.0,50.0,0.4
2403,0.0,300.0,100.0,0.8
2404,-200.0,-100.0,50.0,0.6
2405,100.0,100.0,175.0,0.6
2406,-300.0,300.0,150.0,1.0
2407,300.0,200.0,175.0,0.2
2408,200.0,0.0,125.0,0.4
2409,100.0,400.0,175.0,0.6
2410,-400.0,200.0,75.0,0.6
2411,200.0,300.0,50.0,0.2
2412,300.0,-400.0,100.0,1.0
2413,100.0,-300.0,100.0,0.8
2414,-200.0,-300.0,175.0,0.4
2415,-100.0,-100.0,75.0,0.6
2416,400.0,200.0,25.0,0.6
2417,400.0,-400.0,75.0,0.6
2418,-300.0,300.0,75.0,0.2
2419,-300.0,100.0,125.0,0.4
2420,-200.0,-100.0,75.0,0.4
2421,-100.0,300.0,25.0,1.0
2422,-200.0,-200.0,125.0,0.4
2423,300.0,400.0,50.0,0.8
2424,300.0,0.0,100.0,0.6
2425,-300.0,-200.0,175.0,0.6
2426,-300.0,-100.0,125.0,0.6
2427,0.0,-400.0,125.0,0.6
2428,-400.0,400.0,150.0,0.4
2429,-100.0,0.0,150.0,1.0
2430,100.0,100.0,75.0,0.6
2431,200.0,100.0,125.0,0.8
2432,400.0,0.0,25.0,0.2
2433,400.0,0.0,150.0,0.8
2434,400.0,0.0,50.0,1.0
2435,0.0,0.0,125.0,0.6
2436,0.0,-400.0,175.0,0.2
2437,200.0,-300.0,175.0,0.4
2438,200.0,-400.0,150.0,0.2
2439,300.0,-400.0,25.0,0.6
2440,-200.0,-300.0,25.0,0.6
2441,-200.0,-400.0,50.0,0.2
2442,100.0,0.0,175.0,0.8
2443,-400.0,400.0,100.0,0.2
2444,0.0,-300.0,175.0,0.2
2445,100.0,-400.0,125.0,0.4
2446,-400.0,400.0,150.0,1.0
2447,-100.0,400.0,150.0,0.2
2448,200.0,400.0,125.0,0.6
2449,-300.0,-400.0,100.0,0.2
2450,0.0,-100.0,100.0,0.4
2451,-100.0,100.0,25.0,0.6
2452,-400.0,-200.0,100.0,0.4
2453,200.0,-300.0,75.0,0.8
2454,-200.0,0.0,175.0,0.2
2455,-400.0,300.0,150.0,0.4
2456,-200.0,200.0,125.0,0.4
2457,400.0,-200.0,150.0,0.4
2458,100.0,-300.0,125.0,0.6
2459,0.0,200.0,125.0,0.8
2460,-400.0,200.0,75.0,0.2
2461,400.0,400.0,25.0,1.0
2462,400.0,200.0,125.0,0.4
2463,-300.0,-200.0,125.0,0.4
2464,-400.0,0.0,175.0,1.0
2465,-100.0,0.0,50.0,0.8
2466,-100.0,0.0,125.0,0.4
2467,0.0,-400.0,25.0,0.2
2468,-200.0,-200.0,75.0,0.8
2469,0.0,200.0,75.0,1.0
2470,0.0,-400.0,175.0,0.6
2471,0.0,-400.0,100.0,0.2
2472,-400.0,0.0,50.0,0.4
2473,-200.0,400.0,25.0,0.8
2474,-200.0,300.0,125.0,0.6
2475,-100.0,-200.0,100.0,0.4
2476,400.0,300.0,100.0,0.2
2477,400.0,100.0,175.0,0.8
2478,0.0,300.0,75.0,0.8
2479,-300.0,200.0,150.0,0.4
2480,-300.0,-300.0,75.0,0.2
2481,300.0,-100.0,75.0,0.8
2482,0.0,300.0,25.0,0.2
2483,100.0,200.0,75.0,0.8
2484,200.0,-100.0,25.0,0.8
2485,400.0,-200.0,175.0,0.8
2486,-100.0,0.0,75.0,0.6
2487,400.0,-200.0,75.0,0.8
2488,0.0,200.0,75.0,0.6
2489,0.0,-100.0,50.0,1.0
2490,300.0,-400.0,150.0,0.6
2491,-400.0,-400.0,150.0,0.8
2492,-300.0,200.0,100.0,0.6
2493,-100.0,0.0,50.0,0.4
2494,-100.0,0.0,75.0,0.8
2495,-100.0,-300.0,125.0,0.4
2496,-400.0,100.0,25.0,0.2
2497,-300.0,-100.0,100.0,0.6
2498,-200.0,0.0,175.0,0.4
2499,0.0,0.0,25.0,0.4
2500,200.0,300.0,75.0,0.8
2501,-200.0,200.0,25.0,0.4
2502,-400.0,-400.0,100.0,0.2
2503,-200.0,0.0,175.0,1.0
2504,200.0,-100.0,100.0,0.2
2505,-400.0,100.0,125.0,0.2
2506,-100.0,-300.0,175.0,1.0
2507,-200.0,-100.0,175.0,0.8
2508,100.0,-300.0,150.0,1.0
2509,200.0,-300.0,25.0,0.8
2510,-200.0,-300.0,50.0,0.2
2511,-300.0,-400.0,150.0,0.4
2512,-400.0,100.0,50.0,0.4
2513,-400.0,400.0,150.0,0.8
2514,-300.0,100.0,125.0,0.8
2515,400.0,-100.0,125.0,0.4
2516,-200.0,0.0,75.0,0.6
2517,-300.0,0.0,150.0,0.2
2518,-200.0,-300.0,175.0,0.2
2519,400.0,-100.0,25.0,0.6
2520,200.0,400.0,50.0,1.0
2521,-100.0,-100.0,125.0,1.0
2522,-100.0,-200.0,25.0,0.8
2523,-300.0,200.0,75.0,1.0
2524,-100.0,-100.0,150.0,0.8
2525,400.0,400.0,100.0,0.8
2526,100.0,0.0,75.0,0.2
2527,100.0,-400.0,100.0,0.2
2528,-100.0,-200.0,50.0,0.2
2529,-200.0,200.0,125.0,1.0
2530,-200.0,-100.0,50.0,0.4
2531,300.0,-300.0,125.0,0.4
2532,-300.0,0.0,100.0,0.2
2533,100.0,0.0,25.0,0.2
2534,-100.0,100.0,50.0,1.0
2535,200.0,-200.0,25.0,0.6
2536,0.0,-100.0,175.0,0.8
2537,0.0,-300.0,125.0,0.2
2538,200.0,0.0,75.0,0.2
2539,-100.0,0.0,175.0,1.0
2540,-100.0,-100.0,100.0,0.2
2541,300.0,400.0,25.0,0.8
2542,300.0,-400.0,25.0,1.0
2543,200.0,0.0,100.0,0.2
2544,200.0,400.0,50.0,0.2
2545,100.0,400.0,125.0,0.8
2546,-300.0,-100.0,175.0,0.2
2547,-400.0,-400.0,150.0,0.4
2548,-100.0,300.0,175.0,0.4
2549,100.0,400.0,100.0,1.0
2550,-300.0,-200.0,150.0,0.8
2551,-100.0,100.0,175.0,0.4
2552,100.0,0.0,75.0,0.8
2553,400.0,300.0,150.0,1.0
2554,100.0,-400.0,100.0,0.6
2555,-100.0,-400.0,25.0,1.0
2556,400.0,-300.0,150.0,0.8
2557,300.0,0.0,175.0,0.6
2558,100.0,-100.0,150.0,0.2
2559,100.0,400.0,175.0,0.2
2560,-300.0,400.0,100.0,0.8
2561,-400.0,-200.0,100.0,0.2
2562,-300.0,-100.0,50.0,0.2
2563,0.0,-400.0,100.0,1.0
2564,-300.0,0.0,175.0,0.6
2565,300.0,300.0,25.0,0.2
2566,-100.0,-100.0,125.0,0.4
2567,-200.0,-100.0,175.0,0.2
2568,100.0,0.0,175.0,0.6
2569,100.0,-200.0,150.0,1.0
2570,400.0,400.0,150.0,0.6
2571,-200.0,200.0,175.0,0.6
2572,400.0,-200.0,25.0,0.8
2573,300.0,300.0,100.0,0.6
2574,0.0,200.0,100.0,0.4
2575,-400.0,200.0,25.0,1.0
2576,400.0,-100.0,150.0,1.0
2577,0.0,100.0,125.0,0.6
2578,200.0,-400.0,150.0,0.8
2579,-400.0,-200.0,100.0,0.8
2580,-200.0,200.0,50.0,0.6
2581,-400.0,100.0,75.0,0.2
2582,400.0,0.0,125.0,1.0
2583,-100.0,100.0,150.0,0.6
2584,0.0,-400.0,150.0,0.2
2585,-200.0,-100.0,125.0,0.8
2586,200.0,-100.0,25.0,0.2
2587,-100.0,-200.0,175.0,0.2
2588,300.0,-400.0,25.0,0.4
2589,-200.0,400.0,75.0,0.8
2590,-400.0,-300.0,150.0,0.6
2591,100.0,-200.0,175.0,0.4
2592,0.0,100.0,50.0,0.6
2593,0.0,-100.0,175.0,0.2
2594,200.0,200.0,175.0,0.8
2595,300.0,0.0,25.0,0.4
2596,100.0,-400.0,75.0,0.8
2597,200.0,-300.0,125.0,0.4
2598,-100.0,-200.0,175.0,1.0
2599,-300.0,-300.0,175.0,0.4
2600,100.0,300.0,50.0,0.4
2601,300.0,300.0,50.0,1.0
2602,-200.0,0.0,50.0,0.2
2603,400.0,400.0,175.0,0.4
2604,200.0,400.0,75.0,0.8
2605,0.0,0.0,100.0,0.6
2606,-300.0,-100.0,75.0,0.8
2607,-300.0,-100.0,175.0,0.8
2608,-100.0,200.0,50.0,0.6
2609,-300.0,100.0,50.0,0.8
2610,-300.0,-200.0,50.0,0.8
2611,300.0,0.0,25.0,0.8
2612,200.0,-300.0,100.0,0.4
2613,0.0,100.0,75.0,0.8
2614,400.0,200.0,150.0,0.4
2615,-300.0,100.0,150.0,0.4
2616,400.0,0.0,25.0,0.8
2617,-200.0,-300.0,50.0,0.8
2618,300.0,300.0,50.0,0.8
2619,-100.0,0.0,25.0,0.4
2620,200.0,-200.0,25.0,0.8
2621,200.0,100.0,75.0,0.6
2622,400.0,0.0,150.0,0.4
2623,-300.0,-400.0,100.0,0.8
2624,100.0,300.0,100.0,0.4
2625,0.0,0.0,75.0,1.0
2626,-400.0,400.0,125.0,0.8
2627,-100.0,400.0,150.0,1.0
2628,-300.0,300.0,50.0,1.0
2629,-100.0,400.0,125.0,0.4
2630,-400.0,-400.0,150.0,1.0
2631,-200.0,-300.0,75.0,0.2
2632,400.0,-200.0,25.0,0.4
2633,100.0,100.0,50.0,0.8
2634,300.0,-200.0,25.0,1.0
2635,-100.0,-300.0,25.0,0.8
2636,-100.0,300.0,125.0,0.2
2637,-300.0,200.0,25.0,0.6
2638,200.0,-400.0,100.0,0.6
2639,-200.0,100.0,175.0,0.6
2640,-300.0,-400.0,25.0,0.6
2641,-300.0,0.0,50.0,0.6
2642,-100.0,-300.0,175.0,0.8
2643,300.0,400.0,75.0,0.2
2644,-100.0,0.0,125.0,1.0
2645,-200.0,0.0,25.0,0.2
2646,0.0,300.0,150.0,0.4
2647,-200.0,-200.0,25.0,1.0
2648,400.0,200.0,100.0,0.6
2649,-200.0,100.0,100.0,0.2
2650,300.0,100.0,150.0,1.0
2651,300.0,400.0,75.0,0.8
2652,-300.0,0.0,100.0,0.6
2653,400.0,-400.0,150.0,0.2
2654,-200.0,100.0,175.0,1.0
2655,-100.0,-400.0,100.0,1.0
2656,-100.0,400.0,25.0,0.8
2657,300.0,400.0,175.0,0.4
2658,300.0,-100.0,175.0,0.8
2659,400.0,-400.0,125.0,0.6
2660,300.0,100.0,125.0,0.2
2661,-100.0,100.0,150.0,0.2
2662,-300.0,300.0,25.0,0.4
2663,-200.0,400.0,100.0,1.0
2664,400.0,400.0,125.0,0.4
2665,-100.0,300.0,125.0,1.0
2666,100.0,100.0,75.0,0.2
2667,400.0,200.0,75.0,0.6
2668,-300.0,-200.0,75.0,0.8
2669,0.0,300.0,175.0,0.8
2670,-300.0,300.0,50.0,0.8
2671,-200.0,0.0,25.0,1.0
2672,-400.0,0.0,50.0,0.2
2673,-100.0,-200.0,75.0,0.4
2674,-400.0,-200.0,175.0,0.2
2675,-300.0,0.0,125.0,1.0
2676,0.0,-400.0,125.0,0.8
2677,400.0,-300.0,50.0,0.4
2678,300.0,200.0,25.0,1.0
2679,200.0,-400.0,75.0,0.6
2680,-200.0,0.0,175.0,0.6
2681,400.0,200.0,150.0,0.8
2682,0.0,-200.0,75.0,0.8
2683,-200.0,-100.0,25.0,0.6
2684,0.0,100.0,50.0,0.8
2685,400.0,0.0,100.0,0.4
2686,200.0,0.0,25.0,0.6
2687,100.0,400.0,50.0,0.2
2688,-400.0,100.0,125.0,0.6
2689,300.0,100.0,50.0,1.0
2690,100.0,100.0,100.0,0.6
2691,300.0,300.0,100.0,0.2
2692,-300.0,300.0,125.0,0.4
2693,-400.0,-100.0,175.0,1.0
2694,200.0,400.0,100.0,0.6
2695,-400.0,100.0,125.0,0.8
2696,200.0,400.0,150.0,0.8
2697,100.0,-200.0,50.0,0.6
2698,300.0,-200.0,125.0,1.0
2699,-200.0,-100.0,150.0,0.8
2700,-100.0,0.0,175.0,0.8
2701,-200.0,400.0,175.0,0.6
2702,-200.0,200.0,125.0,0.8
2703,-200.0,-200.0,175.0,0.6
2704,-100.0,400.0,100.0,0.6
2705,200.0,-300.0,50.0,0.4
2706,-400.0,-400.0,175.0,0.2
2707,400.0,100.0,50.0,1.0
2708,400.0,-100.0,25.0,1.0
2709,-100.0,-400.0,75.0,0.2
2710,-300.0,-400.0,50.0,1.0
2711,-300.0,0.0,125.0,0.2
2712,-300.0,-400.0,175.0,0.8
2713,-400.0,200.0,75.0,1.0
2714,-400.0,-200.0,150.0,0.4
2715,300.0,100.0,150.0,0.6
2716,0.0,-200.0,100.0,0.8
2717,100.0,-200.0,100.0,0.4
2718,300.0,300.0,50.0,0.6
2719,-200.0,-200.0,50.0,0.2
2720,100.0,400.0,100.0,0.6
2721,-400.0,200.0,25.0,0.8
2722,300.0,200.0,50.0,0.4
2723,300.0,-300.0,100.0,0.4
2724,300.0,400.0,25.0,0.2
2725,-300.0,100.0,50.0,0.6
2726,300.0,-200.0,125.0,0.8
2727,0.0,-300.0,75.0,0.6
2728,300.0,-300.0,100.0,0.6
2729,-200.0,100.0,25.0,0.4
2730,-400.0,300.0,100.0,0.6
2731,300.0,-300.0,175.0,0.6
2732,-400.0,400.0,125.0,1.0
2733,-200.0,-400.0,50.0,0.4
2734,200.0,0.0,125.0,1.0
2735,200.0,200.0,175.0,0.2
2736,0.0,-200.0,175.0,0.2
2737,-200.0,-100.0,150.0,1.0
2738,-200.0,-200.0,25.0,0.8
2739,100.0,400.0,150.0,1.0
2740,300.0,-200.0,175.0,1.0
2741,-200.0,300.0,25.0,0.8
2742,-400.0,-100.0,75.0,0.6
2743,-300.0,300.0,75.0,0.8
2744,300.0,0.0,150.0,1.0
2745,-300.0,0.0,150.0,0.6
2746,-100.0,300.0,150.0,0.6
2747,0.0,-300.0,100.0,0.6
2748,-400.0,-200.0,175.0,1.0
2749,0.0,-300.0,75.0,1.0
2750,200.0,0.0,50.0,0.4
2751,400.0,-100.0,25.0,0.4
2752,-100.0,-100.0,100.0,1.0
2753,400.0,-300.0,125.0,0.4
2754,400.0,300.0,125.0,0.4
2755,100.0,-300.0,25.0,0.8
2756,-200.0,-200.0,75.0,0.6
2757,-100.0,-200.0,25.0,0.6
2758,300.0,-300.0,125.0,0.6
2759,-100.0,300.0,150.0,0.2
2760,-400.0,-400.0,175.0,0.4
2761,200.0,400.0,100.0,0.2
2762,100.0,300.0,50.0,0.8
2763,200.0,-300.0,50.0,0.8
2764,300.0,-300.0,25.0,0.8
2765,-300.0,100.0,75.0,0.6
2766,400.0,-400.0,75.0,0.8
2767,400.0,-100.0,175.0,0.6
2768,0.0,-200.0,100.0,0.2
2769,100.0,200.0,50.0,0.8
2770,0.0,100.0,150.0,1.0
2771,-200.0,-300.0,50.0,0.6
2772,300.0,-400.0,175.0,0.6
2773,200.0,-300.0,125.0,0.8
2774,0.0,-300.0,25.0,0.6
2775,-100.0,400.0,25.0,0.6
2776,-200.0,-300.0,175.0,1.0
2777,0.0,-100.0,150.0,0.2
2778,-200.0,400.0,125.0,0.4
2779,300.0,400.0,175.0,0.2
2780,300.0,-100.0,150.0,0.4
2781,-400.0,-300.0,150.0,0.4
2782,400.0,-200.0,150.0,0.6
2783,-200.0,-300.0,100.0,0.8
2784,-200.0,300.0,150.0,0.6
2785,-400.0,100.0,75.0,1.0
2786,-200.0,300.0,150.0,0.2
2787,200.0,200.0,100.0,0.6
2788,-300.0,300.0,175.0,1.0
2789,300.0,200.0,125.0,1.0
2790,0.0,100.0,75.0,0.4
2791,200.0,-300.0,50.0,0.6
2792,-400.0,400.0,175.0,0.6
2793,100.0,-400.0,150.0,0.8
2794,200.0,-400.0,75.0,0.2
2795,200.0,200.0,50.0,1.0
2796,-400.0,-400.0,150.0,0.2
2797,-100.0,0.0,50.0,0.2
2798,100.0,100.0,125.0,0.6
2799,100.0,-200.0,100.0,0.6
